x,y,class
-2.7198442083947088,-2.796895255470477,1.0
-2.4606387709597874,-1.4229278728194599,1.0
-0.9428777737810843,-2.2030453860429926,1.0
-1.6563817104315386,-1.6288541266286911,1.0
-3.763040155362734,-2.6039851867158204,1.0
-1.675916030605205,-1.9134102125271002,1.0
-2.3850822804163165,-2.1556772353920794,1.0
-2.6769220003059586,-0.8322179383401926,1.0
-1.3883237111591322,-1.7455791566987868,1.0
-0.969000477504049,-1.6623973379247978,1.0
-1.0687198808838014,-2.4118769661224673,1.0
-2.8392175232226387,-2.4876062240724934,1.0
-2.3092123758512146,-2.432558187819621,1.0
-1.6687365685964362,-1.605547857621703,1.0
-1.0244548728776408,-2.420984480820263,1.0
-2.47917423784529,-1.710225143103587,1.0
-2.185658976663817,0.0754007986454388,1.0
-3.106334974006028,-1.1288752965683075,1.0
-3.196206624080671,-2.326023532167841,1.0
-1.187474177605802,-0.7987860778360552,1.0
-0.6437599714291771,-2.4080753730215516,1.0
-2.072010121580334,-4.038124535177854,1.0
-0.9964671021079758,-3.0080863109174043,1.0
-1.638363974952366,-3.8707919210258557,1.0
-2.6451197546051244,-2.3515134840413086,1.0
-1.638604394491586,-1.9815816208104482,1.0
-0.4619634335340308,-0.3235626877247173,1.0
-2.0358260391099514,-1.6730726262358373,1.0
-0.4353563441859938,-2.2191005288088643,1.0
-4.619745104089745,-1.1705944188165107,1.0
-1.178097495624776,-4.211135309007885,1.0
-1.9129529317618288,-1.764385441891434,1.0
-2.2990073504658675,-1.2291348061130332,1.0
-1.9082392234644976,-3.4785862457798418,1.0
-3.987568914600893,-0.8562459567930709,1.0
-2.219671887837512,-1.6615035925055859,1.0
-1.6428874284882535,-2.4152879139008014,1.0
-0.5221059552584839,-1.367218133893715,1.0
-2.5182702182736474,0.2706928578043959,1.0
-2.8084936028931877,-1.818133744941505,1.0
-2.5017570435845364,-1.7517794136996638,1.0
-1.0845978822979259,-2.4593608995402443,1.0
-1.6712488903403155,-2.8498443694647917,1.0
-2.529760203767039,-1.1696641834557544,1.0
-1.4867325668866438,-2.8560838259088674,1.0
-1.9029224506519595,-1.9284337627806076,1.0
-1.0313550094671107,-2.4776574467651167,1.0
-2.7020530938773524,-1.521020174253608,1.0
-2.3276621465977683,-1.6663378947130516,1.0
-2.3921081531321575,-0.9624600557421008,1.0
-3.4635149481321186,-2.510016398854747,1.0
-1.703879722935424,-2.2698749352933714,1.0
-1.7389447278201107,-2.9787637157823075,1.0
-1.9948865433575391,-2.444293260076112,1.0
-2.234587133375147,-1.6226995069551478,1.0
-3.4153707420504142,-1.2430113833546481,1.0
-2.420645322765359,-2.9221653241776253,1.0
-2.3427145165267693,-1.13039407989434,1.0
-2.802277269221619,-0.6443621411950491,1.0
-2.161285711666009,-1.5865650967762992,1.0
-1.5959491431854615,-0.12320418744193407,1.0
-0.1138140987894698,-2.773789199103573,1.0
-1.825422187168161,-3.244654703311417,1.0
-1.7424496092772357,-3.7787202489042784,1.0
-2.074445915766167,-0.503955688510817,1.0
-3.9187712152990413,-1.3456343436459424,1.0
-2.0265138754492167,-2.0555846709104553,1.0
-1.9397697900589737,-1.7200313736801798,1.0
0.46324211248528613,-3.1254890472983767,1.0
-2.1923609647811224,0.44575197961682633,1.0
-1.6984526576663876,-1.8707788180247724,1.0
-2.0347117697052433,-1.890605205395107,1.0
-3.1686780376195323,-1.274233376101308,1.0
-0.8571771854849795,-1.5189907682632868,1.0
-1.2480669673132259,-1.7761159757208687,1.0
-1.208968052956953,-2.790474455445312,1.0
-2.909387454794739,-1.5285316428640043,1.0
-0.5972056890639008,-0.11797550352496633,1.0
-3.401851062792281,-0.6545799538450223,1.0
-1.4131429061997296,-0.40681337336060297,1.0
0.19045562580997855,-2.5112156764311853,1.0
-2.9905363251306882,-2.989604820258581,1.0
-2.566297729602772,-2.125786920099648,1.0
-1.9003486349123588,-1.9442750877113053,1.0
-2.5034756541161993,-0.9058084815290515,1.0
-3.5506634310661327,-3.692464629714819,1.0
-1.9314370251939728,-0.4704496805393863,1.0
-3.062303713726105,-2.1580078985789894,1.0
-1.5264075693648185,-2.42688106994742,1.0
-2.9194242342338033,-3.0121043752601677,1.0
-0.45006559498246057,-3.6548566718657693,1.0
-2.783253292336237,-1.1768294160380854,1.0
-2.3220615162056757,-1.9266820328115961,1.0
-1.1864827826303301,-3.289960899741054,1.0
-3.230864316433955,-3.295078772063616,1.0
-1.7725400653958705,-2.3357846992901283,1.0
-0.6928572457175719,-0.33097847471060704,1.0
-3.6074832345612275,-2.259591351363605,1.0
-1.8153661414676958,-3.503142953118106,1.0
-1.7401172057515764,-2.245743064085944,1.0
-1.2181771282226896,-2.2727235697476704,1.0
-3.236950710878082,-4.696886642941571,1.0
-3.3204566130842763,-2.0542948665178122,1.0
-1.4780584343831022,-2.230934530208678,1.0
-1.703015326766814,-1.3037936351865818,1.0
-1.7495071496541235,-0.15104390505465481,1.0
-1.6535517905030244,-0.8734349704522426,1.0
-2.6800247215784907,-2.2688886905548307,1.0
-1.7677463028389964,-3.1065259087416703,1.0
-1.7069275267013189,0.5733598032498604,1.0
-2.714351418026368,-1.9407815659855117,1.0
-0.13422548885524344,-1.9860707080870539,1.0
-1.5261670790882125,-2.0241250871100034,1.0
-3.1913034972026484,-1.8019152392321451,1.0
-1.3434463913661703,-2.1443604119239423,1.0
-2.9746816702273216,-2.5736620068802365,1.0
-1.2129153962575479,-2.546858941240392,1.0
-0.8414044209925959,-2.0327532702159985,1.0
-2.8206823183517105,-2.5434247711337648,1.0
-1.0366238707556783,-2.7128457826771646,1.0
-1.5872190730635016,-1.893569772308103,1.0
-1.1779398400055099,-2.2549772174208553,1.0
-0.10320701734605264,-0.4960070114173114,1.0
-2.2453881160028706,-4.650969808393012,1.0
-2.7537361643574894,-0.9084931480775382,1.0
-2.8895144296255233,-0.7539148075023709,1.0
-2.8158102849654383,-4.0733902324081495,1.0
-2.077101709414104,-2.3426875940803487,1.0
-1.6588480251833562,-2.3714408659957913,1.0
-1.723309200669981,-3.4075116947178214,1.0
-1.1728167509639762,-2.7778166875908754,1.0
-1.9869981081220929,-3.1105758454658288,1.0
-0.5464659228426831,-0.2477295565763773,1.0
-2.264656833237956,-1.064321606852539,1.0
0.7201691665896188,-0.7284449050058412,1.0
-1.374332652234994,-1.278327935956765,1.0
-2.8571575564162828,-3.129051771217229,1.0
-3.070892498061112,-2.5245202662797737,1.0
-1.5175275847568148,-1.5106254387720819,1.0
-2.223462785325851,-3.2221278088919454,1.0
-1.285999505907908,-1.2870015698276118,1.0
-1.5267623754264552,-2.2403253981581353,1.0
-2.0728289126568726,-2.3748208075495976,1.0
-2.846793718068405,-1.2890400317965085,1.0
-3.5148472246858646,-1.5557366885139603,1.0
-2.4465149520670213,-2.3609661658190797,1.0
-1.1436012056765277,-0.8406701966357519,1.0
-1.785906255869796,-3.0810633275998973,1.0
-3.245738778711988,-1.3840643930557364,1.0
-1.826819074148818,-1.4068987420316161,1.0
-1.6146826202711633,-2.30954643931399,1.0
-2.883857436201133,-1.673866977757882,1.0
-1.846274894054472,-3.251113576385303,1.0
-1.9417912815540002,-1.0759729807930989,1.0
-3.1429702978306233,-2.184902136442989,1.0
-1.6422126396517167,-2.5227230205190394,1.0
-1.4392154736317657,-0.9509907741631107,1.0
-0.916948756824723,-2.704343690542759,1.0
-0.946197947965097,-3.4084612963635594,1.0
-3.377669367957091,-3.5566291735239037,1.0
-2.937825039915123,-1.3939900486543604,1.0
-1.4849647327913402,-3.280429352496283,1.0
-1.486214049087791,-0.24520581801563535,1.0
-1.484952313693952,-4.081929407883722,1.0
1.8527314906547212,-0.3035436317099618,1.0
-1.429109489306833,-1.7889825327973816,1.0
-0.8644343598194011,-2.0967131118703923,1.0
-1.0459982365067977,-2.5449190868089495,1.0
-1.348608748694202,-1.6008638856479291,1.0
-2.3152692446403456,-2.0376347024248482,1.0
-1.2410307795067326,-0.8966981179834785,1.0
-2.772825214537572,-1.8857723513379603,1.0
-2.236818606740009,-1.8496982385381224,1.0
-2.4853635478291034,-2.363612212213856,1.0
-1.9181258606136775,-2.0569456237210675,1.0
0.31465856667350867,-1.6921982311079409,1.0
-3.867265192591748,-3.710168392656626,1.0
-1.3137398096254866,-3.348185422105713,1.0
-3.6127158711896517,-1.2567359059772851,1.0
-2.4719318657894336,-1.829134561872058,1.0
-0.9110494030326339,-2.183983336352679,1.0
-1.9357199809045373,-1.981566066934607,1.0
-3.077744777929306,-1.652418294638329,1.0
-2.715303709259968,-2.5397596803093614,1.0
-1.3204022510653242,-2.7783047254023128,1.0
-2.7303666317171364,-1.8041547449023185,1.0
-1.7835414104180252,-2.978372777615032,1.0
-1.9544281600961861,-1.591747244285528,1.0
-2.651600347605817,-3.7025836042378404,1.0
0.14394408932532565,-0.9708443626743564,1.0
-1.3660809776819889,-1.527402517586957,1.0
-4.025142586657607,-1.7439702656861242,1.0
-1.8135456852305722,-1.0173090160544862,1.0
-2.661786464768388,-0.33452555553742336,1.0
-1.147566665203776,-0.9856299349818696,1.0
-2.7925207384327004,-3.8408742313316453,1.0
-2.114736441466899,-3.2795769667357018,1.0
-1.4950127210195427,-2.6248185776956787,1.0
-1.1342448058298786,-1.9739089497891662,1.0
-3.2002964070557764,-1.482340979530877,1.0
-2.3345012358409485,-2.7257438131534655,1.0
-2.474945311160956,-1.8132332355229217,1.0
-2.6533292325737117,-2.7553829323533225,1.0
-0.23454575971890312,-2.611517802991948,1.0
-1.5950182890390445,-3.4066610968482225,1.0
-3.2608839543350454,-2.9232332461109043,1.0
-1.0821380529452238,-3.3516846056163336,1.0
0.12215619701263325,-2.975873252977333,1.0
-0.9675347394488532,-0.9463582033921605,1.0
-3.5193699659540134,-2.949398888831943,1.0
-2.4842340728662515,0.6323820648373908,1.0
-0.7330888508133773,-1.5066820991191108,1.0
-2.707669465618781,-1.815163876305126,1.0
-1.5561805718537716,-2.8583577801812137,1.0
-1.2253659465706632,-1.2996901205910087,1.0
-2.926930471578083,-2.5756378262377737,1.0
-2.0595253560618,-1.8779901853546386,1.0
-5.241267340069072,0.5600845382687947,1.0
-3.0243876413342896,-2.09605989972465,1.0
-2.2525681513931604,-0.8507266737143242,1.0
-3.2477831819648495,-2.7031764251258874,1.0
-0.36758869606836475,-2.0349884904969615,1.0
-3.4301413779606325,-0.22919936436449007,1.0
-2.440044486696984,-2.6269670577877675,1.0
-1.8692594227139088,-0.18755144200307128,1.0
-0.5587267109338845,-1.2922480645445247,1.0
-3.4358621511794394,-2.5624667758942676,1.0
-0.8368362478450404,-1.367592260944479,1.0
-1.989766938980413,-1.0274455503732702,1.0
-2.981508651047951,-1.3781900377828036,1.0
-1.5378965257367292,-3.570224719890456,1.0
-1.80094030442653,-2.7271371758248684,1.0
-2.6002168771587946,-2.2475186355515047,1.0
-1.930197915009981,-2.074433429100046,1.0
-2.38531359686176,-1.379327902449322,1.0
-1.8864826547487519,-1.8222989990667462,1.0
-1.3378693254789533,-3.3353443587101013,1.0
-0.41398318385464794,-1.6198021489940369,1.0
-3.237815498826849,-1.389414254716177,1.0
0.13303337465626663,-1.4402095520689602,1.0
-3.952087799522502,-0.9192192744453782,1.0
-2.1517850950355832,-1.1660778454510958,1.0
-1.4116827935154235,-1.5408199207715634,1.0
-1.7190081322649673,-2.070165711458647,1.0
-2.6226995198205936,-3.6609609335159914,1.0
-2.2081222503572753,-1.570381780867414,1.0
-2.493000934658833,-1.7923123128368887,1.0
-2.5893647569442115,-1.7284211628046267,1.0
-1.1503979029789755,-3.276748575820309,1.0
-1.6429845140349526,-3.0810565404082624,1.0
-2.6929095952606543,-0.9468471466670965,1.0
-1.1004001245667494,-2.039555153856655,1.0
-1.6927004791233906,-1.3184993026273757,1.0
-1.18713788116104,-1.971681623869539,1.0
-1.3703711580763878,-1.9702438605042547,1.0
-2.828995010922072,-1.0617161940240023,1.0
-2.5601810401969693,-2.516044728217374,1.0
-1.2527063948767383,-1.9038792230590167,1.0
-1.3896297345665352,-2.4622752887050425,1.0
-2.020901593964148,-2.4344962274323154,1.0
-1.882672616691218,-2.3091721234686395,1.0
-0.7223351042115751,-1.7778662283662872,1.0
-2.59157138883583,-2.4787486216634775,1.0
-1.452902618829962,-0.7442438744264792,1.0
-2.202192652433894,-2.894607302219504,1.0
-2.21768120322722,-2.186871644161359,1.0
-0.9012231480128099,-2.439731058274175,1.0
-1.1745836510119703,-0.5530221156462671,1.0
-1.1864903639993614,-1.8034452234884253,1.0
-0.6945211928456709,-0.9681554605313651,1.0
-1.9789961583672409,-3.485560373036972,1.0
-1.318047028705036,-1.7329497341307412,1.0
-2.310266756593456,-1.110369204376563,1.0
-1.6758336475115578,-1.9177160107245759,1.0
-2.1301430543676845,-0.9345196249346488,1.0
-1.9030040350072819,-2.5172884501003723,1.0
-1.4048429745630864,-0.5906525598144201,1.0
-2.8182206832334726,0.2988981236192503,1.0
0.09238727568546024,-2.362838560439659,1.0
-3.006017381499702,-2.4455025214007717,1.0
-3.214188612787732,-0.5466155228822991,1.0
-0.8418891264999322,-0.42042785426928764,1.0
-1.2083373060370641,-2.522860027153268,1.0
-1.3758801829478449,-2.4201868170958574,1.0
-1.37165449073572,-2.2817846088605074,1.0
-2.0122467728469147,-3.3444505110342773,1.0
-2.8972543714858316,-2.9186519464841982,1.0
-1.9241954418062737,-3.0041407667520676,1.0
-2.677161711512112,-2.7677975651041287,1.0
-1.0248802665822487,-2.0346848873867813,1.0
-2.1470573815021385,-1.7657852674634793,1.0
-2.8254971967925115,-0.44949950718592313,1.0
-2.3213858416529933,-2.998354040738791,1.0
-1.5870685457243756,-1.0156776015234161,1.0
-2.5637245528039747,-2.213988844225509,1.0
-2.8222203955664313,-2.049463709652433,1.0
-1.7563127885080876,-1.3251805078333962,1.0
-1.7550334288912772,-3.1227220215622986,1.0
-2.5069431753711298,-1.6175902538159495,1.0
-2.4710383056183227,-1.8335477917869438,1.0
-1.7679500626423637,-1.507548735991851,1.0
-3.4480843414973243,-1.710831356092182,1.0
-3.4074637743765552,0.45530013991089424,1.0
-2.718444221252436,-2.637739984251316,1.0
-2.213447151711847,-2.5309969550018176,1.0
-1.6890924344019953,-2.6231405264247645,1.0
-0.524643783050448,-2.5554771191602548,1.0
-1.1423403767979807,-2.6373871273065177,1.0
-2.1599385299634273,-0.8109834688924482,1.0
-2.019016207902689,-0.5794957520101451,1.0
-3.002529364637809,-2.570746293749476,1.0
-2.01851313599239,-2.8323555731042287,1.0
-2.2886586389201384,-1.528584443613596,1.0
-1.6772814396619105,-2.5522230442809715,1.0
-2.827230943552323,-1.3670681822444892,1.0
-1.4806534857588276,-1.7970769791487002,1.0
-0.4672610869974223,-3.515744114997232,1.0
-2.1087601484568577,-0.45249479866993836,1.0
-1.5982882779010585,-0.2041223269044783,1.0
-1.3098560082888875,-2.6127886904843862,1.0
-2.401220471885836,-2.387701559935984,1.0
-1.7759075181895831,-1.714134609275095,1.0
-1.9874075992182052,-1.665543210012975,1.0
-1.9023239014511684,-1.3414557273271694,1.0
-2.7730097838554664,0.010204538766349636,1.0
-1.9754898257410574,-2.1769472274940496,1.0
-1.5020017087545503,-2.7982972445384537,1.0
-0.5488563922049583,-3.379319228014527,1.0
-1.040729173914793,-2.730930039941919,1.0
0.15318245751155635,-2.0331269728737973,1.0
-2.7673475628880495,-0.20544213648221232,1.0
-1.1276793632793218,-2.5176112990361714,1.0
-1.8166579942616483,-1.7762120483611015,1.0
0.18980293321767228,-2.016422896072752,1.0
-2.8082982853551517,-0.811606726551916,1.0
-2.839721842180776,0.5269324258736217,1.0
-2.599392645444022,-2.5308687729203205,1.0
-4.123895724309807,-2.489439442518222,1.0
-2.525755021680761,-0.955839122930928,1.0
-2.759132661553698,-1.3181085103736887,1.0
-1.8496062135237923,-0.15329267426396642,1.0
-1.6582440242228405,-1.416071814674036,1.0
-0.12382916078411377,-2.3592920907870596,1.0
-1.0495761618139499,-1.4093451693076906,1.0
-2.576903655662403,-0.8912964194170923,1.0
-2.898414671348358,-1.179517818802636,1.0
-1.5080808284934943,-1.4927259688927021,1.0
-3.3202332070206424,-0.9333253104108461,1.0
-0.16854123414564626,-0.8307044095543272,1.0
-0.820559879278713,-0.6178410089624728,1.0
-2.469175652104705,-1.3512901124103573,1.0
-3.7131345290908775,-2.1671180803168544,1.0
-0.6461276258345872,-1.8532863135666773,1.0
-2.114539845252618,-0.7934910334916432,1.0
-0.7621836880265382,-2.816935670987236,1.0
-3.594427658794367,-1.6313266911270987,1.0
-2.599375022953773,-2.393338812327361,1.0
-1.994756300281817,-1.9712551770651825,1.0
-1.953019406235258,-0.7215481373927013,1.0
-2.4500654714792436,-1.8089009319800966,1.0
-1.3771500676525013,-1.9535634518438512,1.0
-3.067620429382594,-3.359856140979919,1.0
-2.1423794850212934,-1.2537464339727793,1.0
-1.8797043682881012,-1.3545158188589246,1.0
-1.485561165941251,0.1632547233054602,1.0
-1.2883851219111102,-2.307778234953001,1.0
-3.1246420918378695,-1.780849672336061,1.0
-3.5341141707356223,-1.7506163162892447,1.0
-0.7223231781014909,-0.4225467202365256,1.0
-1.6676859880204082,-2.095295532386952,1.0
-2.7484865365565536,-1.7209784742296608,1.0
-0.44884802447747707,-1.3921034902834608,1.0
-1.8843253657071413,-1.813390876843642,1.0
-0.8207028159361736,-2.446433614550528,1.0
-1.9324815185898911,-1.8059100071016925,1.0
0.0607479248819871,-0.926368250140228,1.0
-0.24465915755679557,-3.0265152994110602,1.0
-2.2489641484790734,-1.867030325853124,1.0
-1.0284290490456445,-2.700120814939173,1.0
-1.3546240504148526,-0.8049533710751575,1.0
-0.6313684424676513,-3.523186904783775,1.0
-2.9649234605801045,-2.5589218472715882,1.0
-1.3139485400015607,-1.6227881249354792,1.0
-0.9415755131504122,-0.4344759707656596,1.0
-3.7587394864231145,-2.0657502610729876,1.0
-3.183258512665775,-2.5551995266931984,1.0
-4.0392321777601,-0.11884293055940987,1.0
-2.269406834444558,-3.4480139004162442,1.0
-1.2824577442040377,-4.198805956620082,1.0
-0.4976429479039719,-1.5599855499466675,1.0
-1.9259052195802249,-2.5020542243526114,1.0
-0.37138445442870816,-3.0212328171307132,1.0
-3.3801014582148916,-1.2916435527006467,1.0
-3.7033824393551544,-1.7561992862288012,1.0
-2.0555476988966186,-2.5640786307367285,1.0
-1.6159345510606928,-3.2803043986708946,1.0
-2.032694748094093,-1.1275426717198553,1.0
-4.067442100039877,-1.349798822041339,1.0
-2.0891200395127885,-2.099175863779383,1.0
-3.304469500504853,-0.15336300395233415,1.0
-1.3303274511699614,-3.0700847663261523,1.0
-1.6334017539031518,-3.525525170924739,1.0
-2.939879786327355,-2.6919080698812445,1.0
-2.5138669173366934,-2.045586016355498,1.0
-3.0592135218889513,-1.756660550677308,1.0
-2.062679097273172,-2.2412360578563297,1.0
-1.0448576794987616,-1.6479446034857033,1.0
-2.985726046335544,-3.251539424190444,1.0
-1.4959534844821556,-0.5562353959267405,1.0
-2.530257618372441,-2.082151178392569,1.0
-2.7928728322623444,-0.8827041684118724,1.0
-2.1070303599545577,-1.657274653622296,1.0
-3.035242322419374,-1.543246780846216,1.0
-2.5536493053471823,-1.4302327197677962,1.0
-3.1978778925888482,-1.552291439982685,1.0
-0.03527486708361072,-1.357277240132456,1.0
-1.9647364480282714,-0.6708474698675686,1.0
-2.6997255079925857,-1.8034788302985298,1.0
-1.786020089265778,-1.2909962424114876,1.0
-2.11232804969083,-2.089735694287227,1.0
-2.220969599533223,-0.5598827845505272,1.0
-1.3858332999565748,-2.67639230205927,1.0
-1.242492289952695,-0.19905956708918437,1.0
-2.5305011476105275,-2.0401579506443435,1.0
-2.57581824064468,-3.430775102118048,1.0
-2.275051697151644,-1.8718955850892107,1.0
-4.301921164735585,-2.681051657474881,1.0
-3.5151910621985523,-1.159356451011276,1.0
-0.6331257325554753,-2.652623979302391,1.0
-0.3550322864987163,-2.4461834332147796,1.0
-2.2490360395563784,-3.889540730945531,1.0
-1.4234430369442337,-2.4523063192490766,1.0
-1.688749845456464,-4.423879326628956,1.0
1.0788808084552377,-3.5839028234857233,1.0
-0.8804250885654232,-1.2395853438557025,1.0
-2.1279175914807666,-1.214199841349168,1.0
-2.9555404406004255,-1.5745424382150353,1.0
-3.6064463202575725,-2.966976143129213,1.0
-1.796536364132777,-2.04771135614198,1.0
-2.7563507452843035,-2.0036025390905685,1.0
-3.4222537095976744,-3.1583646891925428,1.0
-2.6465728842425267,-0.4966016982328494,1.0
-3.0815480036143947,-1.1226377094243287,1.0
-0.31285836492743524,-2.220964173829664,1.0
-1.1183602430505495,-1.9731141610054692,1.0
-2.0079726413166172,-1.7916171920524475,1.0
-0.5200558611099741,-4.041734868424291,1.0
-1.9226316923523816,-2.2471773825205967,1.0
-2.8612842013282638,-2.6819842479977987,1.0
-0.47687592273034274,-3.0016200098949155,1.0
-1.4610899563153414,-2.281100292885955,1.0
-3.037246154326456,-0.20231347315047743,1.0
-2.190338678083608,-1.3591571387329902,1.0
-2.875618253384757,-2.571178989782797,1.0
-3.382799730964336,-1.4274172186438414,1.0
3.399355436586002,2.7783610761666377,0.0
2.924633682912769,1.4488142836714666,0.0
2.0596303699201743,1.181801116577693,0.0
1.353063222294426,1.996625542589048,0.0
2.69822331361359,1.8298153774750716,0.0
2.3934853854217497,1.5467719506727249,0.0
2.8951932200277324,2.6963874474567153,0.0
2.6351718016819694,2.9553052085705107,0.0
3.049552715319335,2.0884068862918475,0.0
1.4647647884394321,3.477530081055262,0.0
3.3173940656343257,0.858310885866495,0.0
2.1975996046923996,1.806340540720282,0.0
4.0752608726252655,1.2831776793971952,0.0
1.3108121819104321,0.13346338292694004,0.0
3.7359638031652493,1.9173193141573008,0.0
2.197910783462648,1.8782524916167165,0.0
1.3485819963855517,3.513449743242131,0.0
1.5161141659456785,2.6308116845547778,0.0
1.6796526918056798,0.9758131756707951,0.0
2.4241659464019163,3.854092566334188,0.0
2.5228354880354997,3.221033695525353,0.0
1.426299996061421,2.582097703468616,0.0
1.975645407739017,1.773515901150168,0.0
4.142270358611864,1.0405607632765204,0.0
3.727543170100711,1.627793223928947,0.0
2.436323669674032,3.088748619704186,0.0
2.0380034781682004,3.884586305934609,0.0
2.1200313267182613,3.543243528272189,0.0
2.6135179727304165,1.511150578213726,0.0
0.9772074348015944,0.8803825667109888,0.0
1.7426234625766548,2.140886246911204,0.0
0.33141592612241055,0.23156063443714836,0.0
2.3992231226052794,2.3231677141847813,0.0
2.647195939702741,1.8523974137013313,0.0
1.516813537700626,1.5339634981317578,0.0
3.5739867632900326,0.40529693273320455,0.0
0.7742343369976588,2.5136001065697164,0.0
0.5356251197901798,1.4672991603380887,0.0
2.224451818559972,0.830083164289712,0.0
3.0470983026121545,-0.8722622132816493,0.0
3.6839276914578685,1.9724850949493637,0.0
1.54111573713106,3.772251596669744,0.0
3.078680833431296,3.66125921454787,0.0
1.9614915304992928,1.5429037434137283,0.0
1.8273727000591804,1.3977879396382193,0.0
2.8836599374866725,2.4687742560750237,0.0
2.6523228784134196,1.0016145608117086,0.0
0.4236078430157506,2.3017918998194657,0.0
3.4765403497258958,2.76608027838469,0.0
3.3800913541474515,3.2269332238843074,0.0
1.3744372984904705,1.899845923520047,0.0
2.395803533437409,1.7963262498230341,0.0
2.494030186282739,1.122017413243439,0.0
2.260673765823907,1.1731196459601398,0.0
1.4496948461545798,1.7735211080984732,0.0
1.3283766320619486,2.367365506816178,0.0
1.9744459290085548,2.9135846262332494,0.0
3.1727290192593647,1.1968210493196552,0.0
2.5436001545944324,3.4926885689595215,0.0
1.629385667913894,1.7288763989574312,0.0
2.771698710648345,1.9786327056515638,0.0
-0.8485426206300755,1.2527883208521766,0.0
3.1487657003721035,-0.4242402602729416,0.0
0.26028622122190037,2.8840453963610497,0.0
1.6375590585968678,2.7368438970924336,0.0
0.8803301053738561,1.7186724428817866,0.0
0.7053185242790942,2.066990717224872,0.0
3.1608267873785194,2.5159392177040996,0.0
1.5322987986881087,0.4374541431134573,0.0
2.346503881730716,1.4709473226537053,0.0
1.953079421120816,2.7942646796218273,0.0
2.4770408272231217,0.7457105768307506,0.0
2.076821891060255,2.293557932166629,0.0
0.7170077758114304,0.643418195376595,0.0
2.99626681944714,2.4664299824335263,0.0
1.5062434168386876,1.9643585177025165,0.0
0.44341810134024895,0.38486818409449053,0.0
1.5718848390340874,3.164739354457171,0.0
3.500759790634311,1.2654084232019507,0.0
2.8502217421134928,1.1897475629856191,0.0
1.6513478655921408,2.200569197230943,0.0
1.6507422956815712,3.148637349428715,0.0
1.6783649487826173,0.984178181021603,0.0
4.076747983560841,2.061679849847972,0.0
2.3819354522315535,2.428816500330573,0.0
2.4300416471910697,2.693105607263144,0.0
3.030283454031842,2.176441555277225,0.0
2.2387891590265134,1.6329721609166776,0.0
1.740957854179297,1.1724097793512804,0.0
1.8036501509150218,2.0861438830463745,0.0
1.928398740585936,0.9278609880143931,0.0
1.9627777634901584,-0.9213504834946074,0.0
2.7276295436369797,2.436559804157668,0.0
2.0519458858072994,2.9039348410861954,0.0
2.732640077215579,-0.3629324355418384,0.0
1.9192834198914177,0.9902692952900625,0.0
2.0786351903160907,2.619154261005198,0.0
0.0017993154678923595,4.057495469711698,0.0
2.9163276747024813,2.020793707675408,0.0
2.346488475897993,1.2719970587708656,0.0
2.9980101098596523,1.8171035588951598,0.0
-0.8962553781936893,3.374876419148185,0.0
4.088374704780728,1.3540358208754646,0.0
1.8604103718448262,1.2008079933497464,0.0
3.1081828167375165,1.5172564778179676,0.0
0.9600940728744691,1.0466713917412878,0.0
2.6127739050625696,2.1226703159947955,0.0
0.9465844368263439,3.6246784584695604,0.0
1.3762310393041948,2.3230792731160292,0.0
